time [s],RR_interval_quality [NA](/api/datatype/1004/)
19923.51953125,1
19924.63671875,129
19925.0703125,129
19925.7578125,1
19926.55859375,129
19926.94921875,129
19927.56640625,1
19928.01953125,129
19928.484375,129
19929.58984375,129
19930.265625,1
19930.796875,1
19931.43359375,1
19931.83203125,129
19932.30859375,129
19932.84375,129
19933.32421875,1
19933.9609375,1
19934.3203125,129
19934.78125,1
19935.0859375,129
19935.76171875,1
19936.25,1
19936.91015625,1
19937.7421875,1
19938.16796875,1
19938.70703125,1
19939.35546875,1
19939.875,1
19940.5390625,1
19941.0625,1
19941.6640625,1
19942.78515625,129
19943.34765625,1
19943.84765625,1
19944.40625,1
19945.0546875,1
19945.55078125,1
19946.33984375,1
19946.7734375,1
19947.28125,1
19947.95703125,129
19948.484375,1
19949.140625,129
19949.67578125,1
19950.60546875,129
19950.9140625,129
19951.1875,129
19951.53125,129
19952.421875,129
19952.83203125,129
19953.35546875,1
19954.07421875,129
19954.9765625,129
19955.80859375,129
19956.62890625,129
19957.4140625,1
19958.15234375,1
19958.87890625,1
19959.6171875,1
19960.359375,1
19960.7421875,129
19961.09765625,129
19961.8671875,1
19962.69140625,1
19963.5859375,1
19964.44921875,1
19965.3125,1
19965.6015625,129
19966.1953125,129
19967.02734375,1
19967.88671875,1
19968.75390625,1
19969.65625,1
19970.55078125,1
19971.421875,1
19972.37109375,1
19973.375,1
19974.35546875,1
19975.27734375,1
19976.2265625,1
19977.18359375,1
19978.12109375,1
19978.96875,1
19979.82421875,1
19980.6640625,1
19981.50390625,1
19981.97265625,129
19982.2734375,129
19982.79296875,129
19983.79296875,1
19984.546875,1
19985.27734375,1
19986.00390625,1
19986.7421875,1
19987.4921875,1
19988.25390625,1
19988.99609375,1
19989.74609375,1
19990.48828125,1
19991.21875,1
19991.921875,1
19992.625,1
19993.31640625,1
19994.0,1
19994.30859375,129
19994.66796875,129
19995.33203125,1
19996.0,1
19996.6875,1
19997.36328125,1
19998.1171875,1
19998.92578125,1
19999.76953125,1
20000.58203125,1
20001.44921875,129
20002.3203125,129
20003.234375,129
20004.15625,129
20004.796875,1
20005.6953125,1
20006.0078125,129
20006.34375,129
20007.109375,1
20007.9453125,1
20009.0625,129
20009.38671875,129
20009.85546875,129
20011.5703125,129
20011.87109375,129
20012.5234375,129
20013.0625,129
20014.078125,1
20015.0625,1
20015.8046875,1
20016.53515625,1
20017.3515625,1
20017.62890625,129
20018.3828125,1
20019.0078125,1
20019.4765625,129
20020.12890625,1
20020.71484375,129
20021.3046875,129
20021.8828125,1
20022.46875,1
20023.09375,1
20023.66796875,1
20024.26953125,1
20024.86328125,1
20025.4921875,1
20026.6484375,129
20027.19140625,1
20028.12890625,129
20028.38671875,129
20029.01953125,1
20029.56640625,1
20030.5703125,129
20031.39453125,129
20031.9765625,1
20032.7890625,129
20033.359375,1
20034.19921875,129
20034.7109375,1
20035.09375,129
20035.87109375,1
20036.171875,129
20037.265625,129
20038.13671875,1
20038.5,129
20038.9375,129
20039.796875,1
20040.2265625,129
20041.01171875,1
20041.796875,1
20042.2578125,129
20042.83984375,129
20043.55078125,1
20044.13671875,1
20044.54296875,1
20045.1015625,1
20045.7265625,1
20046.12109375,1
20046.40625,129
20047.08984375,1
20047.77734375,1
20048.0703125,129
20048.46875,129
20049.109375,1
20049.85546875,1
20050.63671875,1
20051.21875,1
20051.9453125,1
20052.76171875,1
20053.1015625,129
20053.5078125,129
20054.38671875,1
20054.7265625,129
20055.37890625,1
20056.62890625,129
20057.66015625,129
20058.62890625,1
20059.328125,1
20059.62109375,129
20060.0625,129
20060.51171875,129
20061.31640625,1
20061.80078125,129
20062.84375,1
20063.453125,1
20063.73828125,1
20064.1640625,1
20064.96875,129
20065.9140625,129
20066.51171875,129
20067.17578125,129
20067.77734375,1
20068.47265625,1
20069.015625,1
20069.4921875,1
20070.015625,1
20070.3046875,129
20070.9140625,1
20071.48828125,1
20072.02734375,1
20072.78125,129
20073.2109375,129
20073.90625,1
20074.90234375,129
20076.12890625,129
20077.2578125,129
20077.6875,129
20078.25,1
20078.7421875,1
20079.32421875,1
20079.88671875,1
20080.4375,1
20080.9765625,1
20081.59765625,1
20082.9453125,129
20083.30859375,129
20083.89453125,1
20084.50390625,1
20085.15234375,1
20085.7578125,1
20086.296875,1
20086.81640625,1
20087.3984375,1
20087.96875,1
20088.65625,1
20089.12890625,1
20089.80078125,1
20090.28515625,1
20090.65625,129
20091.47265625,129
20092.48046875,129
20093.0390625,1
20093.62890625,1
20094.1953125,1
20094.765625,1
20095.33203125,1
20095.95703125,1
20096.21484375,129
20096.484375,129
20097.09375,1
20097.37890625,129
20097.66796875,129
20098.27734375,1
20099.48046875,129
20100.0078125,1
20100.67578125,1
20101.40234375,129
20102.046875,1
20102.8203125,129
20103.6328125,129
20104.1796875,1
20104.578125,129
20105.33203125,1
20105.890625,1
20106.36328125,1
20106.8203125,129
20107.4921875,1
20107.95703125,129
20109.12890625,129
20109.77734375,1
20110.07421875,129
20110.9140625,1
20111.83984375,1
20113.98828125,129
20114.31640625,129
20114.59375,1
20115.0546875,1
20115.51171875,1
20117.1171875,129
20118.69140625,129
20119.26953125,129
20119.5625,1
20120.390625,129
20120.953125,129
20121.20703125,1
20122.06640625,129
20122.703125,1
20123.20703125,1
20123.89453125,1
20125.1171875,1
20125.5546875,1
20126.359375,129
20127.0703125,1
20127.3671875,129
20127.73046875,129
20128.40234375,1
20128.80078125,129
20129.18359375,129
20130.0234375,1
20130.8828125,129
20131.71875,1
20132.9609375,129
20133.9296875,1
20134.81640625,1
20135.84375,1
20136.64453125,1
20136.98828125,129
20137.90234375,1
20138.20703125,129
20138.671875,129
20139.671875,1
20140.75,1
20141.69140625,1
20142.8359375,1
20143.125,129
20143.65625,129
20144.01953125,129
20144.984375,1
20145.80078125,1
20146.6171875,1
20147.421875,1
20148.20703125,1
20148.9609375,1
20149.76171875,1
20150.6171875,1
20151.51171875,1
20152.3671875,0
20153.25390625,0
20154.19921875,0
20155.09375,0
20155.9375,0
20156.80078125,0
20157.67578125,0
20158.53125,0
20159.328125,0
20160.1640625,0
20161.02734375,0
20161.84765625,0
20162.61328125,0
20163.38671875,0
20164.17578125,0
20165.01171875,0
20165.9140625,0
20166.8359375,0
20167.71484375,0
20168.53125,0
20169.40625,0
20170.32421875,0
20171.23828125,0
20172.109375,1
20173.0390625,1
20173.91796875,1
20174.78125,1
20175.58203125,1
20176.4609375,1
20177.1953125,1
20177.98046875,1
20178.75390625,1
20179.54296875,1
20180.359375,1
20181.17578125,1
20181.98828125,1
20182.8203125,1
20183.671875,1
20184.48828125,1
20185.2421875,1
20186.01171875,1
20186.765625,1
20187.50390625,1
20188.22265625,1
20188.953125,1
20189.69921875,1
20190.33203125,1
20190.65234375,129
20191.16015625,129
20191.9140625,1
20192.7734375,1
20193.59765625,1
20194.5078125,1
20195.39453125,1
20196.31640625,0
20197.15625,0
20198.03515625,0
20198.94921875,0
20199.890625,0
20200.765625,0
20201.703125,0
20202.70703125,0
20203.76953125,0
20204.71484375,0
20205.8125,0
20206.91015625,0
20207.91015625,0
20208.796875,0
20209.7578125,0
20210.76953125,0
20211.703125,0
20212.58203125,0
20213.47265625,0
20214.36328125,0
20215.234375,0
20216.0546875,0
20216.87890625,0
20217.6875,0
20218.47265625,0
20219.22265625,0
20220.00390625,0
20220.84765625,0
20221.71875,0
20222.55078125,0
20223.3125,0
20224.0546875,0
20224.890625,0
20225.87890625,0
20226.828125,1
20227.6796875,1
20228.5625,1
20229.47265625,1
20230.390625,1
20231.203125,1
20231.58984375,129
20231.96484375,129
20232.2421875,129
20232.75,129
20233.5625,1
20234.3984375,1
20235.25,1
20236.08203125,1
20236.92578125,1
20237.75,1
20238.58984375,1
20239.4609375,1
20240.34765625,1
20241.22265625,1
20242.078125,0
20242.984375,0
20243.89453125,0
20244.8203125,0
20245.66796875,0
20246.49609375,0
20247.3203125,0
20248.15234375,0
20249.03125,0
20249.91796875,0
20250.85546875,0
20251.8828125,0
20252.78515625,0
20253.66796875,0
20254.609375,0
20255.5234375,0
20256.4296875,0
20257.26171875,0
20258.0703125,0
20258.83203125,0
20259.5859375,0
20260.42578125,0
20261.36328125,0
20262.21875,0
20263.1796875,0
20264.203125,0
20265.16015625,0
20266.0625,0
20266.99609375,0
20267.9609375,0
20268.8671875,0
20269.73046875,0
20270.67578125,0
20271.93359375,128
20272.9296875,0
20273.7890625,0
20274.66015625,0
20275.4921875,0
20276.27734375,0
20277.05078125,0
20278.05078125,0
20278.94140625,0
20279.859375,0
20280.8359375,0
20281.80859375,0
20282.71875,0
20283.55078125,0
20284.40234375,0
20285.3046875,0
20286.31640625,0
20287.22265625,0
20288.19140625,0
20289.1875,0
20290.16015625,0
20291.04296875,0
20291.953125,0
20292.875,0
20293.7890625,0
20294.6328125,0
20295.5390625,0
20296.5234375,0
20297.51171875,0
20298.39453125,0
20299.265625,0
20300.1328125,0
20300.953125,0
20301.71875,0
20302.47265625,0
20303.26171875,0
20304.08984375,0
20304.9296875,0
20305.84375,0
20306.796875,0
20307.75,0
20308.6015625,0
20309.49609375,0
20310.4296875,0
20311.375,0
20312.2578125,0
20313.1875,0
20314.171875,0
20315.1015625,0
20315.94921875,0
20316.8125,0
20317.69921875,0
20318.640625,0
20319.5234375,0
20320.44140625,0
20321.3828125,0
20322.3203125,0
20323.19140625,0
20324.08984375,0
20325.00390625,0
20325.90234375,0
20326.73046875,0
20327.55078125,0
20328.34765625,0
20329.1484375,0
20329.9140625,0
20330.6640625,0
20331.50390625,0
20332.41015625,0
20333.28515625,0
20334.234375,0
20335.23046875,0
20336.203125,0
20337.1171875,0
20338.15625,0
20339.29296875,0
20340.30078125,0
20341.19921875,0
20342.1484375,0
20343.3125,0
20344.46875,0
20345.48046875,0
20346.48828125,0
20347.47265625,0
20348.46875,0
20349.328125,0
20350.16015625,1
20350.99609375,1
20351.8515625,1
20352.69140625,1
20353.51171875,1
20354.3203125,1
20354.765625,129
20355.16796875,129
20356.12109375,1
20356.98828125,1
20357.96875,1
20358.41015625,129
20359.359375,1
20360.078125,1
20360.796875,1
20361.5078125,1
20362.21875,1
20362.921875,1
20363.62890625,1
20364.39453125,1
20365.21484375,1
20366.0625,1
20366.8984375,1
20367.796875,1
20368.69140625,1
20369.61328125,1
20370.48046875,1
20371.28515625,1
20372.04296875,1
20372.78125,1
20373.61328125,1
20374.4765625,1
20375.4921875,1
20376.6640625,129
20377.51171875,1
20378.38671875,1
20379.26953125,1
20380.390625,1
20380.97265625,129
20381.75,1
20382.52734375,1
20383.38671875,1
20384.48046875,129
20385.390625,1
20386.25,1
20387.109375,1
20388.0,1
20388.953125,1
20389.88671875,1
20390.71875,1
20391.51171875,1
20392.29296875,1
20393.0703125,1
20393.828125,1
20394.6015625,1
20395.3984375,1
20396.3203125,1
20397.625,129
20398.09765625,129
20398.6875,129
20399.62109375,1
20400.45703125,1
20401.296875,1
20402.12890625,1
20402.9609375,1
20404.0625,129
20405.11328125,129
20406.16796875,129
20407.24609375,129
20408.26171875,1
20409.19921875,1
20410.125,1
20411.02734375,1
20411.93359375,1
20412.859375,1
20413.7421875,1
20414.59765625,1
20415.5,1
20416.43359375,0
20417.3359375,0
20418.1953125,0
20419.0390625,0
20419.8828125,0
20420.72265625,0
20421.546875,0
20422.35546875,0
20423.203125,0
20424.0859375,0
20424.9921875,0
20425.83984375,0
20426.71875,0
20427.58984375,0
20428.45703125,0
20429.265625,0
20430.0625,0
20430.8671875,0
20431.65234375,0
20432.41796875,0
20433.17578125,0
20433.94140625,0
20434.71875,0
20435.5078125,0
20436.26953125,0
20437.0234375,0
20437.78515625,0
20438.5390625,0
20439.26953125,0
20439.98828125,0
20440.71875,0
20441.484375,0
20442.26171875,0
20443.08984375,0
20443.96875,0
20444.90234375,0
20445.76171875,0
20446.671875,0
20447.671875,0
20448.66015625,0
20449.52734375,0
20450.390625,0
20451.3046875,0
20452.2734375,0
20453.12109375,0
20454.01953125,0
20454.96875,0
20455.94921875,0
20456.85546875,0
20457.78125,0
20458.7265625,0
20459.640625,0
20460.4921875,0
20461.34765625,0
20462.19140625,0
20463.0546875,0
20463.9140625,0
20464.79296875,0
20465.75390625,0
20466.73828125,0
20467.6640625,0
20468.53125,0
20469.43359375,0
20470.3671875,0
20471.3203125,0
20472.19140625,0
20473.078125,0
20473.984375,0
20474.9140625,0
20475.8046875,0
20476.640625,0
20477.484375,0
20478.32421875,0
20479.14453125,0
20479.92578125,0
20480.71484375,0
20481.53515625,0
20482.375,0
20483.18359375,0
20483.96875,0
20484.76171875,0
20485.6015625,0
20486.44140625,0
20487.23046875,0
20487.9921875,0
20488.76171875,0
20489.5390625,0
20490.3125,0
20491.0625,0
20491.80859375,0
20492.55859375,0
20493.32421875,0
20494.109375,0
20494.90625,0
20495.75390625,0
20496.63671875,0
20497.4765625,0
20498.265625,0
20499.02734375,0
20499.78515625,0
20500.54296875,0
20501.2734375,0
20501.9921875,0
20502.71484375,0
20503.46484375,0
20504.2578125,0
20505.1171875,0
20506.05078125,0
20506.8828125,0
20507.69140625,0
20508.49609375,0
20509.33203125,0
20510.234375,0
20511.15234375,0
20512.08984375,0
20512.921875,0
20513.7578125,0
20514.65625,0
20515.62890625,0
20516.5859375,0
20517.59375,0
20518.77734375,0
20519.91796875,0
20520.9765625,0
20521.96875,0
20523.05859375,0
20524.20703125,0
20525.359375,0
20526.5234375,0
20527.69140625,0
20528.828125,0
20529.80078125,0
20530.77734375,0
20531.9140625,0
20533.00390625,0
20533.99609375,0
20534.921875,0
20535.8984375,0
20536.91796875,0
20537.83203125,0
20538.8046875,0
20539.78515625,0
20540.8203125,0
20541.7578125,0
20542.71484375,0
20543.66015625,0
20544.58984375,0
20545.4765625,0
20546.38671875,0
20547.31640625,0
20548.25,0
20549.1328125,0
20550.125,0
20551.0078125,0
20551.81640625,0
20552.5859375,0
20553.3671875,0
20554.13671875,0
20554.88671875,0
20555.62890625,0
20556.3671875,0
20557.0859375,0
20557.78515625,0
20558.48828125,0
20559.20703125,0
20559.93359375,0
20560.69921875,1
20561.51171875,1
20562.3359375,1
20563.140625,1
20563.92578125,1
20564.6875,1
20565.45703125,1
20566.2109375,1
20566.64453125,129
20566.96484375,129
20567.7109375,1
20568.4765625,1
20569.23046875,1
20569.96875,1
20570.69140625,1
20571.42578125,1
20572.16015625,1
20572.875,1
20573.58984375,1
20574.328125,1
20575.13671875,1
20576.01171875,1
20576.94140625,1
20577.9765625,129
20578.92578125,1
20579.75390625,1
20580.5703125,1
20581.40625,1
20582.2109375,1
20583.05078125,1
20583.86328125,1
20584.65625,1
20584.921875,129
20585.19921875,129
20586.53515625,129
20586.921875,129
20587.2890625,129
20587.63671875,129
20588.3359375,1
20589.04296875,1
20589.76171875,1
20590.4765625,1
20591.1953125,1
20591.92578125,1
20592.67578125,1
20593.41796875,1
20594.1328125,1
20594.83984375,1
20595.58203125,1
20596.4140625,1
20597.26171875,1
20598.1796875,0
20599.125,0
20600.08984375,0
20601.1015625,0
20602.21484375,128
20603.32421875,128
20604.31640625,0
20605.33984375,128
20606.4765625,0
20607.60546875,0
20608.6484375,0
20609.7734375,0
20610.9296875,0
20612.03515625,0
20613.0078125,0
20614.05078125,0
20615.16015625,0
20616.23046875,0
20617.29296875,0
20618.44140625,0
20619.578125,0
20620.58203125,0
20621.51953125,0
20622.51171875,0
20623.54296875,0
20624.48828125,0
20625.41796875,0
20626.47265625,0
20627.52734375,0
20628.51171875,0
20629.4765625,0
20630.515625,0
20631.515625,0
20632.390625,0
20633.23046875,0
20634.109375,0
20635.00390625,0
20635.890625,0
20636.97265625,0
20637.9765625,0
20638.921875,0
20639.796875,0
20640.73828125,0
20641.6640625,0
20642.5078125,0
20643.35546875,0
20644.30859375,0
20645.32421875,0
20646.29296875,0
20647.17578125,0
20648.08203125,0
20649.10546875,0
20650.00390625,0
20650.8515625,0
20651.70703125,0
20652.60546875,0
20653.50390625,0
20654.40234375,0
20655.453125,0
20656.63671875,0
20657.75390625,0
20658.6484375,0
20659.49609375,0
20660.34765625,0
20661.296875,0
20662.32421875,0
20663.33203125,0
20664.2109375,0
20665.03125,0
20665.859375,0
20666.703125,0
20667.66015625,0
20668.5390625,0
20669.453125,0
20670.3984375,0
20671.47265625,0
20672.44921875,0
20673.43359375,0
20674.5546875,0
20675.6015625,0
20676.48046875,0
20677.3359375,0
20678.22265625,0
20679.12109375,0
20680.015625,0
20680.91015625,0
20681.9375,0
20683.09375,0
20684.14453125,0
20685.0859375,0
20686.12890625,0
20687.19921875,0
20688.14453125,0
20689.03125,0
20689.99609375,0
20691.12109375,0
20692.1328125,0
20693.00390625,0
20693.890625,0
20694.78515625,0
20695.68359375,0
20696.52734375,0
20697.3671875,0
20698.34375,0
20699.41796875,0
20700.3671875,0
20701.390625,0
20702.31640625,0
20703.16015625,0
20703.9609375,0
20704.76953125,0
20705.58984375,0
20706.453125,0
20707.28125,0
20708.15625,0
20709.0390625,0
20709.88671875,0
20710.6640625,0
20711.40234375,0
20712.20703125,0
20713.1875,0
20714.2578125,128
20715.2109375,0
20716.26171875,128
20717.3515625,128
20718.34765625,0
20719.26953125,0
20720.234375,0
20721.35546875,0
20722.46484375,0
20723.4375,0
20724.46484375,0
20725.63671875,0
20726.66796875,0
20727.58984375,0
20728.578125,0
20729.703125,0
20730.7265625,0
20731.7421875,0
20732.90234375,0
20734.015625,0
20734.984375,0
20735.94140625,0
20736.8828125,0
20737.89453125,0
20738.81640625,0
20739.76953125,0
20740.828125,0
20741.86328125,0
20742.77734375,0
20743.703125,0
20744.65234375,1
20745.609375,1
20746.5,1
20747.35546875,1
20748.27734375,1
20749.1328125,1
20749.93359375,1
20750.734375,1
20751.55078125,1
20752.359375,1
20752.67578125,129
20753.13671875,129
20753.40234375,129
20753.890625,129
20754.64453125,1
20755.39453125,1
20756.12890625,1
20756.828125,1
20757.515625,1
20758.20703125,0
20758.90625,0
20759.6171875,0
20760.41796875,0
20761.30078125,0
20762.2421875,0
20763.171875,128
20764.1484375,128
20765.26953125,128
20766.30859375,128
20767.3046875,0
20768.19140625,0
20769.14453125,0
20770.3515625,0
20771.41015625,0
20772.4765625,0
20773.62109375,0
20774.796875,0
20775.8359375,0
20776.8359375,0
20777.92578125,0
20779.08203125,0
20780.12890625,0
20781.25,0
20782.41796875,0
20783.53515625,0
20784.5234375,0
20785.625,0
20786.71875,0
20787.7890625,0
20788.78125,0
20789.8515625,0
20790.96875,0
20792.0625,0
20793.0390625,0
20794.0859375,0
20795.23828125,0
20796.30078125,0
20797.25390625,0
20798.25390625,0
20799.30859375,0
20800.390625,0
20801.390625,0
20802.31640625,0
20803.203125,0
20804.41015625,0
20805.59375,0
20806.76171875,0
20807.90234375,0
20809.00390625,0
20809.984375,0
20810.95703125,0
20812.00390625,0
20813.140625,0
20814.2734375,0
20815.38671875,0
20816.44140625,0
20817.4140625,0
20818.3828125,0
20819.4453125,0
20820.66015625,0
20821.8515625,0
20823.01953125,0
20824.13671875,0
20825.1953125,0
20826.1484375,0
20827.06640625,0
20827.9921875,0
20828.87109375,0
20829.75390625,0
20830.6953125,0
20831.734375,0
20833.0,128
20834.1484375,0
20835.15625,0
20836.0859375,0
20837.015625,0
20837.98046875,0
20839.0,0
20839.98046875,0
20840.91015625,0
20841.88671875,0
20842.91796875,0
20843.95703125,0
20844.9375,0
20845.83203125,0
20846.73046875,0
20847.59765625,0
20848.44140625,0
20849.23046875,0
20850.00390625,0
20850.7734375,0
20851.55078125,0
20852.3203125,0
20853.05859375,0
20853.80078125,0
20854.62890625,0
20855.50390625,0
20856.47265625,0
20857.515625,128
20858.5703125,128
20859.53515625,0
20860.48046875,0
20861.515625,128
20862.6171875,128
20863.62109375,0
20864.59375,0
20865.5390625,0
20866.50390625,0
20867.43359375,0
20868.5390625,0
20869.96875,128
20871.26171875,128
20872.33203125,0
20873.38671875,0
20874.44921875,0
20875.4453125,0
20876.3828125,0
20877.34765625,0
20878.4375,0
20879.453125,0
20880.4765625,0
20881.63671875,0
20882.69140625,0
20883.66796875,0
20884.625,0
20885.625,0
20886.56640625,0
20887.421875,0
20888.29296875,0
20889.1796875,0
20890.13671875,0
20891.015625,0
20891.89453125,0
20892.796875,0
20893.7265625,0
20894.62890625,0
20895.5,0
20896.41015625,0
20897.296875,0
20898.1328125,1
20898.9921875,1
20899.91015625,1
20900.859375,1
20901.78125,1
20902.63671875,1
20903.44921875,1
20904.25,1
20905.14453125,1
20906.16796875,1
20907.14453125,1
20908.0234375,0
20908.9140625,0
20909.8046875,0
20910.69140625,0
20911.53515625,0
20912.44921875,0
20913.43359375,0
20914.4375,0
20915.3671875,0
20916.37890625,0
20917.453125,0
20918.47265625,0
20919.35546875,0
20920.21875,0
20921.13671875,0
20921.9921875,0
20922.85546875,0
20923.8359375,0
20924.875,0
20925.96484375,0
20926.875,1
20927.84375,1
20928.8203125,1
20929.76171875,1
20930.6640625,1
20931.578125,1
20932.51171875,1
20933.40625,1
20934.25,1
20935.1484375,1
20936.1015625,0
20937.0703125,0
20937.94921875,0
20938.86328125,0
20939.80859375,0
20940.82421875,0
20941.67578125,0
20942.55078125,0
20943.53515625,0
20944.5625,0
20945.546875,0
20946.41796875,0
20947.2734375,0
20948.1171875,0
20949.05859375,0
20949.96484375,0
20950.96875,0
20952.18359375,0
20953.31640625,0
20954.34375,0
20955.3984375,0
20956.4140625,0
20957.40234375,0
20958.2890625,0
20959.24609375,0
20960.328125,0
20961.44140625,0
20962.40234375,0
20963.40234375,0
20964.4765625,0
20965.51171875,0
20966.44921875,0
20967.51171875,0
20968.57421875,0
20969.5859375,0
20970.5078125,0
20971.546875,0
20972.59765625,0
20973.65234375,0
20974.5546875,1
20975.484375,1
20976.48828125,1
20977.57421875,1
20978.57421875,1
20979.73828125,1
20980.796875,1
20981.80859375,1
20982.94921875,1
20984.125,1
20985.18359375,1
20986.1640625,1
20987.23046875,1
20988.265625,1
20989.23828125,1
20990.17578125,1
20991.265625,1
20992.42578125,1
20993.39453125,1
20994.34375,1
20995.37109375,1
20996.4609375,1
20997.54296875,1
20998.515625,0
20999.61328125,0
21000.765625,0
21001.87109375,0
21002.9140625,0
21004.11328125,0
21005.30859375,0
21006.3515625,0
21007.3359375,0
21008.390625,0
21009.50390625,0
21010.51953125,0
21011.54296875,0
21012.6640625,0
21013.8203125,0
21014.8203125,0
21015.83203125,0
21016.86328125,0
21017.9140625,0
21018.84765625,0
21019.7890625,0
21020.76171875,0
21021.765625,0
21022.7265625,0
21023.69140625,0
21024.66015625,0
21025.671875,0
21026.5859375,0
21027.4765625,0
21028.484375,0
21029.5859375,0
21030.6640625,0
21031.63671875,0
21032.66015625,0
21033.68359375,0
21034.71484375,0
21035.6328125,0
21036.5859375,0
21037.5703125,0
21038.578125,0
21039.51953125,0
21040.5234375,0
21041.58203125,0
21042.58984375,0
21043.5390625,0
21044.6015625,0
21045.7734375,0
21046.86328125,0
21047.90625,0
21048.98828125,0
21050.0859375,0
21051.0390625,0
21051.90234375,0
21052.76953125,0
21053.6796875,0
21054.640625,0
21055.53515625,0
21056.515625,0
21057.70703125,0
21058.80859375,0
21059.83984375,0
21060.91015625,0
21062.015625,0
21063.08203125,0
21064.00390625,0
21064.96484375,0
21066.0078125,0
21066.9921875,0
21067.81640625,0
21068.61328125,0
21069.4296875,128
21070.63671875,0
21071.53515625,0
21072.57421875,0
21073.44921875,0
21074.2578125,128
21075.15234375,0
21076.33984375,0
21077.37109375,0
21078.515625,0
21079.65234375,0
21080.6640625,0
21081.58984375,0
21082.5234375,0
21083.4140625,0
21084.2890625,0
21085.1484375,0
21086.203125,0
21087.44921875,128
21088.62890625,0
21089.74609375,0
21090.984375,0
21092.18359375,0
21093.19140625,0
21094.26953125,0
21095.375,0
21096.42578125,0
21097.44140625,0
21098.64453125,0
21099.8125,0
21100.8125,0
21101.86328125,0
21103.00390625,0
21104.07421875,0
21105.06640625,0
21106.16796875,0
21107.28515625,0
21108.2734375,0
21109.30078125,0
21110.41015625,0
21111.53515625,0
21112.6015625,0
21113.6875,0
21114.81640625,0
21115.9140625,0
21116.9296875,0
21117.98046875,0
21119.03125,0
21120.0390625,0
21121.04296875,0
21122.1484375,0
21123.2890625,0
21124.30859375,0
21125.37890625,0
21126.4765625,0
21127.54296875,0
21128.5,0
21129.58984375,0
21130.7578125,0
21131.8671875,0
21132.8828125,0
21133.97265625,0
21135.0703125,0
21136.07421875,0
21136.9921875,0
21137.98828125,0
21139.09375,0
21140.1484375,0
21141.1953125,0
21142.28125,0
21143.3984375,0
21144.41796875,0
21145.3984375,0
21146.40234375,0
21147.4296875,0
21148.44921875,0
21149.41015625,0
21150.46875,0
21151.5703125,0
21152.625,0
21153.5625,0
21154.57421875,0
21155.66796875,0
21156.6953125,0
21157.625,0
21158.58203125,0
21159.62109375,0
21160.66015625,0
21161.60546875,0
21162.5625,0
21163.56640625,0
21164.5078125,0
21165.40234375,0
21166.35546875,0
21167.34765625,0
21168.34375,0
21169.30078125,0
21170.38671875,0
21171.46875,0
21172.484375,0
21173.5078125,0
21174.51171875,0
21175.53125,0
21176.453125,0
21177.3828125,0
21178.41015625,0
21179.43359375,0
21180.41015625,0
21181.5078125,0
21182.6171875,0
21183.6328125,0
21184.53515625,0
21185.46484375,0
21186.38671875,0
21187.33203125,0
21188.265625,0
21189.23046875,0
21190.26953125,0
21191.26171875,0
21192.2421875,0
21193.25390625,0
21194.296875,0
21195.234375,0
21196.16796875,0
21197.125,0
21198.16015625,0
21199.13671875,0
21200.05859375,0
21201.01171875,0
21202.03515625,0
21203.015625,0
21203.921875,0
21204.859375,0
21205.8359375,0
21206.76953125,0
21207.67578125,0
21208.65234375,0
21209.70703125,0
21210.76171875,0
21211.75390625,0
21212.80859375,0
21213.8359375,0
21214.7421875,0
21215.6484375,0
21216.640625,0
21217.7421875,0
21218.73828125,0
21219.69921875,0
21220.6953125,0
21221.70703125,0
21222.66796875,0
21223.66015625,0
21224.70703125,0
21225.765625,0
21226.71484375,0
21227.6484375,0
21228.61328125,0
21229.60546875,0
21230.5234375,0
21231.54296875,0
21232.60546875,0
21233.66015625,0
21234.59375,0
21235.54296875,0
21236.51953125,0
21237.515625,0
21238.45703125,0
21239.42578125,0
21240.3359375,0
21241.19921875,0
21242.06640625,0
21243.03125,0
21243.98046875,0
21244.82421875,0
21245.6171875,0
21246.40234375,0
21247.234375,0
21248.08203125,0
21249.046875,0
21250.078125,0
21251.07421875,0
21251.96484375,0
21252.91015625,0
21253.94921875,0
21255.01171875,0
21256.00390625,0
21257.08203125,0
21258.21484375,0
21259.2734375,0
21260.23828125,0
21261.29296875,0
21262.41015625,0
21263.43359375,0
21264.3984375,0
21265.40625,0
21266.37890625,0
21267.234375,0
21268.0546875,129
21268.87890625,129
21269.73828125,1
21270.61328125,1
21271.421875,1
21272.24609375,1
21273.2734375,1
21273.9609375,129
21274.47265625,129
21274.734375,129
21276.62109375,129
21277.78515625,1
21278.20703125,129
21279.2109375,1
21279.72265625,129
21280.06640625,129
21280.609375,129
21281.2578125,129
21281.90234375,1
21282.2265625,129
21282.5703125,1
21283.25,1
21283.984375,1
21284.76171875,1
21285.61328125,1
21286.45703125,1
21287.3203125,1
21288.18359375,1
21288.984375,1
21289.8203125,1
21290.6640625,1
21291.43359375,1
21292.3984375,1
21292.71484375,129
21293.85546875,129
21294.59765625,1
21295.29296875,1
21295.57421875,129
21295.98046875,129
21296.6640625,1
21297.34375,1
21298.01171875,1
21298.6796875,1
21299.359375,1
21300.0234375,1
21300.68359375,1
21301.33984375,1
21302.0,1
21302.66796875,1
21303.328125,1
21303.98828125,1
21304.65234375,1
21305.32421875,1
21306.00390625,1
21306.67578125,1
21307.34765625,1
