time [s],NN_interval [s/256](/api/datatype/318/)
11974.1640625,227
11976.07421875,247
11978.64453125,220
11979.5078125,221
11980.3125,206
11981.07421875,195
11981.8125,189
11982.5625,192
11983.328125,196
11984.1953125,222
11986.3046875,272
11991.359375,249
11993.1328125,236
11995.125,262
11996.0625,240
11999.0234375,241
12000.8046875,227
12001.6640625,220
12002.47265625,207
12003.265625,203
12004.05078125,201
12004.8125,195
12005.5859375,198
12006.36328125,199
12007.15234375,202
12007.94140625,202
12008.7265625,201
12009.51953125,203
12010.328125,207
12011.14453125,209
12011.953125,207
12012.73046875,199
12013.484375,193
12014.2734375,202
12015.13671875,221
12016.0234375,227
12016.8828125,220
12017.8046875,236
12018.74609375,241
12019.74609375,256
12020.7265625,251
12022.609375,251
12024.7109375,271
12027.28515625,204
12030.51171875,297
12033.86328125,290
12034.99609375,290
12036.15625,297
12037.28515625,289
12038.33984375,270
12039.31640625,250
12040.39453125,276
12042.7421875,297
12045.86328125,259
12047.84375,245
12048.7578125,234
12049.62890625,223
12050.5546875,237
12052.453125,246
12053.41015625,245
12054.34375,239
12055.265625,236
12056.2265625,246
12057.2109375,252
12058.21875,258
12059.2109375,254
12060.140625,238
12061.15625,260
12063.203125,260
12064.12890625,237
12065.13671875,258
12067.1875,264
12068.11328125,237
12069.046875,239
12072.09375,254
12074.046875,261
12076.06640625,260
12076.953125,227
12077.8671875,234
12079.8671875,265
12080.81640625,243
12081.984375,299
12086.3203125,245
12089.33984375,240
12092.38671875,272
12093.39453125,258
12094.44140625,268
12095.515625,275
12096.578125,272
12097.51171875,239
12098.484375,249
12100.5625,271
12101.49609375,239
12105.69921875,271
12107.83984375,285
12112.015625,281
12114.90234375,233
12115.87890625,250
12117.875,250
12119.7734375,251
12121.78125,258
12122.69921875,235
12124.453125,226
12125.3671875,234
12126.32421875,245
12127.234375,233
12129.01171875,232
12129.9375,237
12130.91796875,251
12131.93359375,260
12132.9296875,255
12133.89453125,247
12134.85546875,246
12135.79296875,240
12136.70703125,234
12137.5859375,225
12138.40234375,209
12139.1796875,199
12139.9140625,188
12140.63671875,185
12141.34375,181
12142.04296875,179
12142.7265625,175
12143.4140625,176
12144.1171875,180
12144.8515625,188
12145.609375,194
12146.39453125,201
12147.3046875,233
12148.14453125,215
12149.8515625,220
12150.7734375,236
12151.8046875,264
12152.89453125,279
12153.98828125,280
12156.0625,260
12157.03125,248
12157.98046875,243
12158.875,229
12159.69921875,211
12160.4765625,199
12161.26953125,203
12164.140625,249
12165.94921875,217
12166.75,205
12167.5546875,206
12169.37109375,243
12170.34765625,250
12171.41796875,274
12172.484375,273
12174.546875,263
12175.54296875,255
12176.55078125,258
12177.56640625,260
12178.5703125,257
12179.58984375,261
12180.5625,249
12181.484375,236
12182.484375,256
12184.359375,229
12185.21875,220
12186.12109375,231
12188.1875,274
12189.12109375,239
12190.9765625,243
12192.84375,232
12193.75,232
12194.74609375,255
12196.80078125,252
12198.703125,255
12200.73046875,250
12202.8359375,291
12211.34375,260
12213.53125,281
12217.30078125,243
12218.28125,251
12219.1953125,234
12220.0703125,224
12220.95703125,227
12221.82421875,222
12222.6484375,211
12223.5390625,228
12229.70703125,233
12231.4140625,216
12232.23828125,211
12233.046875,207
12233.921875,224
12239.15234375,268
12240.21484375,272
12241.203125,253
12243.1484375,262
12245.34765625,269
12247.16796875,231
12248.96484375,239
12249.8359375,223
12250.7734375,240
12251.75,250
12252.734375,252
12253.703125,248
12254.76953125,273
12255.8203125,269
12258.6015625,237
12260.61328125,273
12261.52734375,234
12264.50390625,231
12266.27734375,236
12268.2578125,254
12270.1640625,248
12271.19140625,263
12272.140625,243
12273.984375,231
12274.82421875,215
12275.609375,201
12276.3828125,198
12277.21875,214
12278.09765625,225
12279.234375,291
12286.5078125,233
12294.81640625,238
12295.72265625,232
12296.82421875,282
12299.26171875,295
12301.421875,286
12303.62890625,282
12304.59765625,248
12305.625,263
12307.75390625,269
12309.68359375,254
12311.80859375,277
12312.75,241
12315.63671875,251
12316.5859375,243
12317.65625,274
12319.96875,291
12323.95703125,263
12324.90234375,242
12325.88671875,252
12333.1953125,259
12335.296875,276
12336.3671875,274
12337.37109375,257
12338.37109375,256
12339.421875,269
12340.50390625,277
12341.4453125,241
12343.26953125,236
12345.1328125,230
12346.08984375,245
12347.015625,237
12347.95703125,241
12348.8203125,221
12349.7421875,236
12351.7890625,273
12352.7578125,248
12355.9765625,267
12359.40234375,219
12360.29296875,228
12361.13671875,216
12361.94921875,208
12362.7734375,211
12363.57421875,205
12364.46875,229
12366.484375,244
12368.14453125,214
12369.8515625,223
12370.69140625,215
12371.5234375,213
12372.44140625,235
12374.5625,270
12376.59375,270
12378.8046875,281
12383.66015625,237
12385.57421875,241
12386.52734375,244
12387.38671875,220
12388.28515625,230
12391.359375,243
12395.28125,232
12397.08203125,230
12397.953125,223
12398.765625,208
12399.5546875,202
12400.3359375,200
12401.20703125,223
12403.015625,229
12404.0,252
12404.9921875,254
12405.96484375,249
12406.87109375,232
12407.8828125,259
12410.21875,293
12412.4140625,294
12414.69140625,272
12416.64453125,258
12428.796875,237
12432.9453125,265
12435.171875,297
12436.3125,292
12439.3671875,258
12440.38671875,261
12441.3203125,239
12442.35546875,265
12444.4921875,273
12446.42578125,256
12448.4921875,265
12449.46875,250
12450.55859375,279
12452.83984375,285
12457.8671875,264
12459.8984375,266
12461.95703125,257
12463.82421875,243
12465.78125,248
12466.68359375,231
12467.7109375,263
12469.90234375,280
12473.76171875,233
12474.640625,225
12475.57421875,239
12477.49609375,246
12478.40625,233
12479.39453125,253
12481.45703125,258
12483.34375,249
12485.3671875,257
12487.28125,257
12489.4296875,267
12491.3828125,255
12492.26171875,225
12493.859375,198
12494.64453125,201
12498.07421875,300
12501.22265625,250
12502.14453125,236
12503.0625,235
12503.97265625,233
12504.9453125,249
12511.265625,313
12512.4765625,310
12513.65234375,301
12514.70703125,270
12516.5234375,237
12519.49609375,240
12520.671875,301
12525.26953125,279
12527.48046875,285
12528.4765625,255
12529.52734375,269
12531.7734375,289
12535.5,236
12536.40234375,231
12537.39453125,254
12539.5859375,259
12541.6953125,282
12544.66015625,250
12546.625,254
12547.515625,228
12548.40234375,227
12549.3359375,239
12551.23046875,225
12552.9609375,223
12553.87890625,235
12554.79296875,234
12555.6015625,207
12556.44140625,215
12558.04296875,202
12558.8125,197
12559.5859375,198
12560.375,202
12561.19921875,211
12562.0546875,219
12562.87109375,209
12563.703125,213
12564.56640625,221
12565.4921875,237
12566.4765625,252
12567.41796875,241
12568.48828125,274
12570.8515625,298
12573.01953125,284
12575.390625,310
12576.46484375,275
12579.8203125,277
12582.0234375,296
12584.27734375,257
12587.38671875,264
12588.36328125,250
12589.50390625,292
12594.28125,234
12595.32421875,267
12597.79296875,329
12601.08984375,265
12602.0546875,247
12602.92578125,223
12603.8203125,229
12605.80859375,246
12607.72265625,254
12608.6015625,225
12610.28515625,220
12612.02734375,227
12613.078125,269
12618.03125,238
12621.28125,268
12629.7890625,301
12633.26171875,273
12642.55078125,278
12644.6953125,277
12645.8515625,296
12646.91015625,271
12658.6640625,214
12659.5234375,220
12660.4296875,232
12661.40625,250
12662.47265625,273
12663.5546875,277
12664.66015625,283
12665.8046875,293
12667.015625,310
12668.13671875,287
12670.3046875,275
12671.3671875,272
12672.30859375,241
12673.2578125,243
12686.19140625,209
12686.984375,203
12687.78515625,205
12688.66796875,226
12689.6171875,243
12690.56640625,243
12692.30859375,223
12693.15625,217
12694.03125,224
12694.890625,220
12695.75390625,221
12696.66796875,234
12698.77734375,263
12701.515625,225
12702.40625,228
12703.32421875,235
12704.203125,225
12705.06640625,221
12705.97265625,232
12708.06640625,270
12712.16796875,261
12714.109375,259
12716.265625,270
12718.296875,275
12720.66015625,282
12722.71484375,275
12724.9375,276
12727.06640625,281
12729.2109375,262
12731.19140625,262
12733.40234375,279
12735.4140625,259
12736.37890625,247
12737.38671875,258
12738.328125,241
12740.0078125,214
12740.8125,206
12741.59375,200
12742.38671875,203
12746.375,286
12747.46875,280
12758.5859375,269
12759.66796875,277
12760.7109375,267
12762.6015625,243
12764.5078125,247
12765.4140625,232
12766.3203125,232
12767.3515625,264
12769.734375,286
12771.82421875,280
12774.00390625,273
12775.97265625,263
12778.2890625,302
12782.703125,293
12786.73828125,262
12787.6171875,225
12793.36328125,228
12795.19140625,239
12796.09375,231
12797.02734375,239
12798.015625,253
12799.078125,272
12800.03125,244
12801.9609375,250
12802.984375,262
12803.92578125,241
12804.91796875,254
12807.07421875,277
12811.02734375,266
12811.96875,241
12813.78125,235
12815.6328125,231
12816.48046875,217
12817.3828125,231
12819.34375,258
12820.3203125,250
12821.2890625,248
12822.296875,258
12823.3359375,266
12824.29296875,245
12826.2265625,248
12827.25,262
12828.24609375,255
12829.25,257
12830.2734375,262
12831.296875,262
12832.25390625,245
12833.1875,239
12834.19140625,257
12836.33203125,262
12838.42578125,286
12841.6015625,251
12842.625,262
12844.65234375,255
12845.55859375,232
12846.55859375,256
12848.703125,270
12850.62890625,252
12852.62890625,258
12853.5390625,233
12854.4921875,244
12856.421875,241
12858.203125,231
12860.203125,261
12861.08203125,225
12863.86328125,241
12864.75390625,228
12865.73828125,252
12867.765625,247
12869.53515625,229
12871.36328125,233
12872.21875,219
12873.11328125,229
12874.01953125,232
12874.921875,231
12875.7890625,222
12876.703125,234
12877.64453125,241
12878.640625,255
12879.58984375,243
12880.59375,257
12881.56640625,249
12882.5,239
12883.359375,220
12884.27734375,235
12886.3515625,283
12887.31640625,247
12890.46484375,247
12893.57421875,270
12897.48828125,269
12898.41796875,238
12901.36328125,254
12902.31640625,244
12903.375,271
12904.3984375,262
12906.33984375,241
12907.3203125,251
12909.38671875,253
12911.3203125,256
12913.44140625,269
12915.48828125,268
12916.56640625,276
12917.53515625,248
12919.359375,241
12922.53125,256
12925.9296875,287
12929.65625,228
12930.48046875,211
12931.26953125,202
12932.05859375,202
12932.83203125,198
12933.6015625,197
12934.359375,194
12935.12109375,195
12936.05859375,240
12940.92578125,245
12941.8046875,225
12942.72265625,235
12950.2421875,278
12952.19140625,257
12961.1328125,255
12963.28515625,270
12965.234375,242
12966.171875,240
12967.046875,224
12967.921875,224
12968.87109375,243
12970.8125,234
12972.4609375,206
12973.24609375,201
12974.03515625,202
12974.859375,211
12975.6484375,202
12976.43359375,201
12977.25,209
12978.14453125,229
12979.09375,243
12980.0234375,238
12981.83203125,238
12983.78125,244
12984.82421875,267
12987.046875,278
12988.99609375,231
12989.9140625,235
12991.859375,261
12992.81640625,245
12993.953125,291
12996.28515625,286
12998.32421875,264
13000.375,247
13007.125,282
13009.24609375,257
13012.4765625,269
13014.37109375,249
13016.40625,255
13018.27734375,246
13028.37890625,255
13032.1796875,329
13037.8671875,280
13056.32421875,325
13062.890625,202
13063.69921875,207
13064.5078125,207
13065.30859375,205
13066.078125,197
13066.83203125,193
13067.609375,199
13068.3984375,202
13069.20703125,207
13070.0390625,213
13070.83984375,205
13071.69921875,220
13072.6328125,239
13073.609375,250
13086.34765625,230
13087.98828125,206
13088.80078125,208
13089.578125,199
13090.4140625,214
13092.359375,259
13093.3125,244
13094.58984375,327
13097.6484375,239
13101.30859375,298
13103.265625,253
13105.05859375,230
13115.37890625,325
13117.6484375,303
13119.953125,276
13123.33984375,269
13126.92578125,309
13129.28125,310
13131.65625,291
13135.23046875,298
13137.48828125,299
13139.72265625,278
13140.8359375,285
13141.9453125,284
13156.28125,249
13157.9375,212
13161.390625,300
13163.6796875,283
13164.63671875,245
13165.73046875,280
13167.9609375,294
13169.0234375,272
13170.2109375,304
13174.12109375,228
13177.25390625,286
13182.09375,223
13183.02734375,239
13183.92578125,230
13195.33984375,293
13196.328125,253
13204.03515625,257
13211.5078125,273
13213.53125,268
13215.6640625,253
13217.50390625,242
13219.56640625,263
13221.57421875,275
13223.8828125,296
13226.0546875,293
13228.2578125,273
13230.2421875,267
13232.515625,269
13242.4609375,262
13244.375,232
13245.36328125,253
13252.0078125,249
13252.89453125,227
13253.84765625,244
13255.89453125,263
13257.859375,260
13260.0,272
13262.07421875,277
13264.203125,267
13266.1328125,253
13268.14453125,252
13269.140625,255
13270.234375,280
13271.34765625,285
13274.30859375,246
13275.3203125,259
13276.26171875,241
13277.375,285
13279.63671875,279
13281.71875,282
13284.70703125,249
13287.94140625,261
13289.94140625,257
13292.00390625,254
13293.08203125,276
13295.296875,284
13296.37109375,275
13297.55859375,304
13298.6796875,287
13300.69921875,253
13301.76953125,274
13303.86328125,238
13307.87109375,280
13308.9296875,271
13310.98046875,257
13312.0,261
13312.9765625,250
13314.05859375,277
13316.40625,306
13321.83203125,272
13323.93359375,273
13324.94140625,258
13326.76171875,237
13328.67578125,250
13329.55859375,226
13340.4921875,266
13341.4453125,244
13342.67578125,315
13349.08203125,253
13356.33984375,234
13357.32421875,252
13359.45703125,278
13363.5859375,261
13365.66015625,277
13368.63671875,244
13369.62109375,252
13371.67578125,252
13373.6953125,270
13375.7578125,253
13377.7890625,267
13378.84765625,271
13379.85546875,258
13380.9296875,275
13382.0078125,276
13383.125,286
13384.1171875,254
13385.1953125,276
13387.3203125,264
13389.24609375,251
13391.125,239
13391.98828125,221
13392.9375,243
13395.078125,282
13396.14453125,273
13397.28515625,292
13398.40234375,286
