time [s],heart_rate [bpm] (/api/datatype/19/)
482.00000000,71
483.00000000,71
484.00000000,71
485.00000000,71
486.00000000,71
487.00000000,71
488.00000000,71
489.00000000,71
490.00000000,71
491.00000000,71
492.00000000,71
493.00000000,71
494.00000000,71
495.00000000,71
496.00000000,71
497.00000000,71
498.00000000,71
499.00000000,71
500.00000000,71
501.00000000,71
502.00000000,71
503.00000000,71
504.00000000,71
505.00000000,71
506.00000000,71
507.00000000,71
508.00000000,71
509.00000000,71
510.00000000,71
511.00000000,71
512.00000000,71
513.00000000,71
514.00000000,71
515.00000000,71
516.00000000,71
517.00000000,71
518.00000000,71
519.00000000,71
520.00000000,71
521.00000000,71
522.00000000,71
523.00000000,71
524.00000000,71
525.00000000,71
526.00000000,71
527.00000000,71
528.00000000,71
529.00000000,71
530.00000000,71
531.00000000,71
532.00000000,71
533.00000000,71
534.00000000,71
535.00000000,71
536.00000000,71
537.00000000,71
538.00000000,71
539.00000000,71
540.00000000,71
541.00000000,71
542.00000000,71
543.00000000,71
544.00000000,71
545.00000000,71
546.00000000,71
547.00000000,71
548.00000000,71
549.00000000,71
550.00000000,71
551.00000000,71
552.00000000,71
553.00000000,71
554.00000000,71
555.00000000,71
556.00000000,71
557.00000000,71
558.00000000,65
559.00000000,92
560.00000000,110
561.00000000,107
562.00000000,102
563.00000000,105
564.00000000,104
565.00000000,104
566.00000000,104
567.00000000,103
568.00000000,103
569.00000000,101
570.00000000,101
571.00000000,101
572.00000000,101
573.00000000,100
574.00000000,104
575.00000000,100
576.00000000,100
577.00000000,96
578.00000000,85
579.00000000,85
580.00000000,76
581.00000000,76
582.00000000,76
583.00000000,76
584.00000000,76
585.00000000,76
586.00000000,76
587.00000000,76
588.00000000,76
589.00000000,76
590.00000000,76
591.00000000,76
592.00000000,76
593.00000000,76
594.00000000,76
595.00000000,76
596.00000000,76
597.00000000,76
598.00000000,76
599.00000000,76
600.00000000,76
601.00000000,76
602.00000000,76
603.00000000,76
604.00000000,76
605.00000000,76
606.00000000,76
607.00000000,76
608.00000000,76
609.00000000,76
610.00000000,76
611.00000000,76
612.00000000,76
613.00000000,76
614.00000000,76
615.00000000,76
616.00000000,76
617.00000000,76
618.00000000,76
619.00000000,76
620.00000000,76
621.00000000,76
622.00000000,76
623.00000000,76
624.00000000,76
625.00000000,76
626.00000000,76
627.00000000,76
628.00000000,76
629.00000000,76
630.00000000,76
631.00000000,76
632.00000000,76
633.00000000,76
634.00000000,76
635.00000000,76
636.00000000,76
637.00000000,76
638.00000000,76
639.00000000,76
640.00000000,76
641.00000000,76
642.00000000,76
643.00000000,76
644.00000000,76
645.00000000,76
646.00000000,76
647.00000000,76
648.00000000,76
649.00000000,76
650.00000000,76
651.00000000,76
652.00000000,76
653.00000000,76
654.00000000,76
655.00000000,76
656.00000000,76
657.00000000,76
658.00000000,76
659.00000000,76
660.00000000,76
661.00000000,76
662.00000000,76
663.00000000,76
664.00000000,76
665.00000000,76
666.00000000,76
667.00000000,76
668.00000000,76
669.00000000,76
670.00000000,76
671.00000000,76
672.00000000,76
673.00000000,76
674.00000000,76
675.00000000,72
676.00000000,68
677.00000000,68
678.00000000,68
679.00000000,68
680.00000000,68
681.00000000,68
682.00000000,68
683.00000000,68
684.00000000,68
685.00000000,68
686.00000000,68
687.00000000,68
688.00000000,68
689.00000000,68
690.00000000,68
691.00000000,68
692.00000000,68
693.00000000,68
694.00000000,68
695.00000000,68
696.00000000,68
697.00000000,68
698.00000000,68
699.00000000,68
700.00000000,68
701.00000000,68
702.00000000,68
703.00000000,68
704.00000000,68
705.00000000,68
706.00000000,68
707.00000000,68
708.00000000,68
709.00000000,68
710.00000000,68
711.00000000,68
712.00000000,68
713.00000000,68
714.00000000,68
715.00000000,68
716.00000000,68
717.00000000,68
718.00000000,68
719.00000000,68
720.00000000,68
721.00000000,68
722.00000000,68
723.00000000,68
724.00000000,68
725.00000000,68
726.00000000,68
727.00000000,68
728.00000000,68
729.00000000,68
730.00000000,68
731.00000000,68
732.00000000,68
733.00000000,68
734.00000000,68
735.00000000,68
736.00000000,68
737.00000000,68
738.00000000,68
739.00000000,68
740.00000000,68
741.00000000,68
742.00000000,68
743.00000000,68
744.00000000,68
745.00000000,68
746.00000000,68
747.00000000,68
748.00000000,68
749.00000000,68
750.00000000,68
751.00000000,68
752.00000000,68
753.00000000,68
754.00000000,68
755.00000000,68
756.00000000,68
757.00000000,68
758.00000000,68
759.00000000,68
760.00000000,68
761.00000000,68
762.00000000,68
763.00000000,68
764.00000000,68
765.00000000,68
766.00000000,68
767.00000000,68
768.00000000,68
769.00000000,68
770.00000000,68
771.00000000,68
772.00000000,68
773.00000000,68
774.00000000,68
775.00000000,68
776.00000000,68
777.00000000,68
778.00000000,68
779.00000000,68
780.00000000,68
781.00000000,68
782.00000000,68
783.00000000,68
784.00000000,68
785.00000000,68
786.00000000,68
787.00000000,68
788.00000000,68
789.00000000,68
790.00000000,68
791.00000000,68
792.00000000,68
793.00000000,68
794.00000000,68
795.00000000,68
796.00000000,68
797.00000000,68
798.00000000,68
799.00000000,68
800.00000000,68
801.00000000,68
802.00000000,68
803.00000000,68
804.00000000,68
805.00000000,68
806.00000000,68
807.00000000,68
808.00000000,68
809.00000000,68
810.00000000,68
811.00000000,68
812.00000000,68
813.00000000,68
814.00000000,68
815.00000000,68
816.00000000,68
817.00000000,68
818.00000000,68
819.00000000,68
820.00000000,68
821.00000000,68
822.00000000,68
823.00000000,68
824.00000000,68
825.00000000,68
826.00000000,68
827.00000000,68
828.00000000,68
829.00000000,68
830.00000000,68
831.00000000,68
832.00000000,68
833.00000000,68
834.00000000,68
835.00000000,68
836.00000000,68
837.00000000,68
838.00000000,68
839.00000000,68
840.00000000,68
841.00000000,68
842.00000000,68
843.00000000,68
844.00000000,68
845.00000000,68
846.00000000,68
847.00000000,68
848.00000000,61
849.00000000,61
850.00000000,61
851.00000000,61
852.00000000,61
853.00000000,61
854.00000000,61
855.00000000,61
856.00000000,61
857.00000000,61
858.00000000,61
859.00000000,61
860.00000000,61
861.00000000,61
862.00000000,61
863.00000000,61
864.00000000,61
865.00000000,61
866.00000000,61
867.00000000,61
868.00000000,61
869.00000000,61
870.00000000,61
871.00000000,61
872.00000000,61
873.00000000,61
874.00000000,61
875.00000000,61
876.00000000,61
877.00000000,61
878.00000000,61
879.00000000,61
880.00000000,61
881.00000000,61
882.00000000,61
883.00000000,61
884.00000000,61
885.00000000,61
886.00000000,61
887.00000000,61
888.00000000,61
889.00000000,61
890.00000000,61
891.00000000,61
892.00000000,61
893.00000000,61
894.00000000,61
895.00000000,61
896.00000000,61
897.00000000,61
898.00000000,61
899.00000000,61
900.00000000,61
901.00000000,61
902.00000000,61
903.00000000,61
904.00000000,61
905.00000000,61
906.00000000,61
907.00000000,61
908.00000000,61
909.00000000,61
910.00000000,61
911.00000000,61
912.00000000,61
913.00000000,61
914.00000000,61
915.00000000,61
916.00000000,61
917.00000000,61
918.00000000,61
919.00000000,61
920.00000000,61
921.00000000,61
922.00000000,61
923.00000000,61
924.00000000,61
925.00000000,61
926.00000000,61
927.00000000,61
928.00000000,61
929.00000000,61
930.00000000,61
931.00000000,61
932.00000000,61
933.00000000,61
934.00000000,61
935.00000000,61
936.00000000,61
937.00000000,61
938.00000000,61
939.00000000,61
940.00000000,61
941.00000000,61
942.00000000,61
943.00000000,61
944.00000000,61
945.00000000,61
946.00000000,61
947.00000000,61
948.00000000,61
949.00000000,61
950.00000000,61
951.00000000,61
952.00000000,61
953.00000000,61
954.00000000,61
955.00000000,61
956.00000000,61
957.00000000,61
958.00000000,61
959.00000000,61
960.00000000,61
961.00000000,61
962.00000000,61
963.00000000,61
964.00000000,61
965.00000000,61
966.00000000,61
967.00000000,61
968.00000000,61
969.00000000,61
970.00000000,61
971.00000000,61
972.00000000,61
973.00000000,61
974.00000000,61
975.00000000,61
976.00000000,61
977.00000000,61
978.00000000,61
979.00000000,133
980.00000000,122
981.00000000,122
982.00000000,125
983.00000000,93
984.00000000,96
985.00000000,85
986.00000000,79
987.00000000,79
988.00000000,75
989.00000000,75
990.00000000,75
991.00000000,79
992.00000000,79
993.00000000,79
994.00000000,82
995.00000000,79
996.00000000,79
997.00000000,77
998.00000000,74
999.00000000,74
1000.00000000,82
1001.00000000,82
1002.00000000,95
1003.00000000,103
1004.00000000,114
1005.00000000,114
1006.00000000,114
1007.00000000,114
1008.00000000,114
1009.00000000,111
1010.00000000,106
1011.00000000,100
1012.00000000,95
1013.00000000,95
1014.00000000,95
1015.00000000,95
1016.00000000,93
1017.00000000,86
1018.00000000,80
1019.00000000,80
1020.00000000,80
1021.00000000,76
1022.00000000,79
1023.00000000,79
1024.00000000,84
1025.00000000,75
1026.00000000,75
1027.00000000,75
1028.00000000,75
1029.00000000,75
1030.00000000,75
1031.00000000,76
1032.00000000,75
1033.00000000,75
1034.00000000,79
1035.00000000,81
1036.00000000,81
1037.00000000,81
1038.00000000,80
1039.00000000,80
1040.00000000,77
1041.00000000,86
1042.00000000,82
1043.00000000,82
1044.00000000,83
1045.00000000,83
1046.00000000,83
1047.00000000,83
1048.00000000,85
1049.00000000,90
1050.00000000,93
1051.00000000,93
1052.00000000,93
1053.00000000,93
1054.00000000,95
1055.00000000,95
1056.00000000,96
1057.00000000,98
1058.00000000,99
1059.00000000,100
1060.00000000,98
1061.00000000,95
1062.00000000,92
1063.00000000,89
1064.00000000,86
1065.00000000,86
1066.00000000,84
1067.00000000,78
1068.00000000,78
1069.00000000,78
1070.00000000,77
1071.00000000,76
1072.00000000,76
1073.00000000,76
1074.00000000,73
1075.00000000,75
1076.00000000,77
1077.00000000,79
1078.00000000,83
1079.00000000,85
1080.00000000,85
1081.00000000,85
1082.00000000,84
1083.00000000,85
1084.00000000,89
1085.00000000,89
1086.00000000,87
1087.00000000,87
1088.00000000,87
1089.00000000,87
1090.00000000,87
1091.00000000,87
1092.00000000,79
1093.00000000,77
1094.00000000,72
1095.00000000,74
1096.00000000,74
1097.00000000,63
1098.00000000,61
1099.00000000,61
1100.00000000,61
1101.00000000,61
1102.00000000,61
1103.00000000,61
1104.00000000,61
1105.00000000,61
1106.00000000,61
1107.00000000,61
1108.00000000,61
1109.00000000,61
1110.00000000,61
1111.00000000,61
1112.00000000,61
1113.00000000,61
1114.00000000,61
1115.00000000,61
1116.00000000,61
1117.00000000,61
1118.00000000,61
1119.00000000,61
1120.00000000,61
1121.00000000,61
1122.00000000,61
1123.00000000,61
1124.00000000,61
1125.00000000,61
1126.00000000,61
1127.00000000,61
1128.00000000,61
1129.00000000,61
1130.00000000,61
1131.00000000,61
1132.00000000,61
1133.00000000,61
1134.00000000,61
1135.00000000,61
1136.00000000,42
1137.00000000,42
1138.00000000,42
1139.00000000,42
1140.00000000,42
1141.00000000,42
1142.00000000,49
1143.00000000,49
1144.00000000,55
1145.00000000,51
1146.00000000,51
1147.00000000,56
1148.00000000,56
1149.00000000,58
1150.00000000,55
1151.00000000,55
1152.00000000,58
1153.00000000,63
1154.00000000,63
1155.00000000,66
1156.00000000,68
1157.00000000,68
1158.00000000,68
1159.00000000,69
1160.00000000,73
1161.00000000,75
1162.00000000,86
1163.00000000,86
1164.00000000,88
1165.00000000,91
1166.00000000,101
1167.00000000,101
1168.00000000,101
1169.00000000,101
1170.00000000,101
1171.00000000,109
1172.00000000,104
1173.00000000,99
1174.00000000,98
1175.00000000,90
1176.00000000,93
1177.00000000,96
1178.00000000,92
1179.00000000,91
1180.00000000,86
1181.00000000,86
1182.00000000,83
1183.00000000,83
1184.00000000,77
1185.00000000,72
1186.00000000,72
1187.00000000,72
1188.00000000,70
1189.00000000,69
1190.00000000,70
1191.00000000,69
1192.00000000,65
1193.00000000,65
1194.00000000,62
1195.00000000,57
1196.00000000,57
1197.00000000,58
1198.00000000,57
1199.00000000,60
1200.00000000,60
1201.00000000,60
1202.00000000,66
1203.00000000,72
1204.00000000,72
1205.00000000,77
1206.00000000,77
1207.00000000,75
1208.00000000,73
1209.00000000,79
1210.00000000,79
1211.00000000,78
1212.00000000,76
1213.00000000,76
1214.00000000,75
1215.00000000,79
1216.00000000,78
1217.00000000,85
1218.00000000,83
1219.00000000,78
1220.00000000,80
1221.00000000,77
1222.00000000,79
1223.00000000,79
1224.00000000,90
1225.00000000,90
1226.00000000,87
1227.00000000,87
1228.00000000,86
1229.00000000,93
1230.00000000,93
1231.00000000,100
1232.00000000,100
1233.00000000,97
1234.00000000,72
1235.00000000,72
1236.00000000,65
1237.00000000,66
1238.00000000,69
1239.00000000,62
1240.00000000,58
1241.00000000,58
1242.00000000,58
1243.00000000,58
1244.00000000,58
1245.00000000,56
1246.00000000,56
1247.00000000,56
1248.00000000,57
1249.00000000,58
1250.00000000,60
1251.00000000,60
1252.00000000,63
1253.00000000,61
1254.00000000,59
1255.00000000,59
1256.00000000,63
1257.00000000,67
1258.00000000,67
1259.00000000,67
1260.00000000,69
1261.00000000,69
1262.00000000,70
1263.00000000,72
1264.00000000,74
1265.00000000,78
1266.00000000,80
1267.00000000,80
1268.00000000,77
1269.00000000,82
1270.00000000,82
1271.00000000,85
1272.00000000,86
1273.00000000,86
1274.00000000,91
1275.00000000,94
1276.00000000,94
1277.00000000,96
1278.00000000,101
1279.00000000,101
1280.00000000,94
1281.00000000,94
1282.00000000,93
1283.00000000,92
1284.00000000,92
1285.00000000,87
1286.00000000,81
1287.00000000,76
1288.00000000,74
1289.00000000,74
1290.00000000,72
1291.00000000,70
1292.00000000,63
1293.00000000,60
1294.00000000,60
1295.00000000,57
1296.00000000,57
1297.00000000,57
1298.00000000,53
1299.00000000,53
1300.00000000,53
1301.00000000,53
1302.00000000,56
1303.00000000,56
1304.00000000,56
1305.00000000,57
1306.00000000,59
1307.00000000,59
1308.00000000,61
1309.00000000,56
1310.00000000,56
1311.00000000,58
1312.00000000,58
1313.00000000,62
1314.00000000,64
1315.00000000,64
1316.00000000,64
1317.00000000,64
1318.00000000,64
1319.00000000,64
1320.00000000,64
1321.00000000,64
1322.00000000,64
1323.00000000,64
1324.00000000,64
1325.00000000,64
1326.00000000,64
1327.00000000,64
1328.00000000,64
1329.00000000,64
1330.00000000,64
1331.00000000,64
1332.00000000,64
1333.00000000,64
1334.00000000,64
1335.00000000,64
1336.00000000,64
1337.00000000,64
1338.00000000,64
1339.00000000,64
1340.00000000,64
1341.00000000,64
1342.00000000,64
1343.00000000,64
1344.00000000,64
1345.00000000,64
1346.00000000,64
1347.00000000,64
1348.00000000,64
1349.00000000,64
1350.00000000,64
1351.00000000,64
1352.00000000,64
1353.00000000,64
1354.00000000,64
1355.00000000,64
1356.00000000,69
1357.00000000,73
1358.00000000,77
1359.00000000,77
1360.00000000,77
1361.00000000,77
1362.00000000,77
1363.00000000,79
1364.00000000,87
1365.00000000,91
1366.00000000,91
1367.00000000,91
1368.00000000,91
1369.00000000,91
1370.00000000,86
1371.00000000,86
1372.00000000,88
1373.00000000,94
1374.00000000,96
1375.00000000,97
1376.00000000,98
1377.00000000,97
1378.00000000,97
1379.00000000,91
1380.00000000,89
1381.00000000,90
1382.00000000,89
1383.00000000,93
1384.00000000,97
1385.00000000,96
1386.00000000,96
1387.00000000,96
1388.00000000,95
1389.00000000,95
1390.00000000,93
1391.00000000,95
1392.00000000,95
1393.00000000,96
1394.00000000,94
1395.00000000,104
1396.00000000,104
1397.00000000,103
1398.00000000,107
1399.00000000,101
1400.00000000,103
1401.00000000,103
1402.00000000,103
1403.00000000,101
1404.00000000,101
1405.00000000,97
1406.00000000,97
1407.00000000,96
1408.00000000,96
1409.00000000,94
1410.00000000,100
1411.00000000,101
1412.00000000,104
1413.00000000,104
1414.00000000,108
1415.00000000,106
1416.00000000,107
1417.00000000,107
1418.00000000,108
1419.00000000,106
1420.00000000,107
1421.00000000,107
1422.00000000,107
1423.00000000,108
1424.00000000,109
1425.00000000,102
1426.00000000,93
1427.00000000,92
1428.00000000,85
1429.00000000,85
1430.00000000,75
1431.00000000,74
1432.00000000,72
1433.00000000,70
1434.00000000,66
1435.00000000,66
1436.00000000,60
1437.00000000,55
1438.00000000,55
1439.00000000,55
1440.00000000,54
1441.00000000,56
1442.00000000,56
1443.00000000,53
1444.00000000,56
1445.00000000,55
1446.00000000,50
1447.00000000,50
1448.00000000,45
1449.00000000,45
1450.00000000,49
1451.00000000,52
1452.00000000,55
1453.00000000,56
1454.00000000,56
1455.00000000,58
1456.00000000,58
1457.00000000,58
1458.00000000,62
1459.00000000,66
1460.00000000,68
1461.00000000,70
1462.00000000,70
1463.00000000,69
1464.00000000,75
1465.00000000,83
1466.00000000,81
1467.00000000,79
1468.00000000,78
1469.00000000,78
1470.00000000,81
1471.00000000,81
1472.00000000,81
1473.00000000,83
1474.00000000,83
1475.00000000,81
1476.00000000,78
1477.00000000,83
1478.00000000,83
1479.00000000,92
1480.00000000,92
1481.00000000,92
1482.00000000,93
1483.00000000,97
1484.00000000,95
1485.00000000,103
1486.00000000,93
1487.00000000,91
1488.00000000,91
1489.00000000,84
1490.00000000,85
1491.00000000,82
1492.00000000,85
1493.00000000,83
1494.00000000,79
1495.00000000,79
1496.00000000,79
1497.00000000,79
1498.00000000,77
1499.00000000,77
1500.00000000,79
1501.00000000,78
1502.00000000,77
1503.00000000,81
1504.00000000,81
1505.00000000,85
1506.00000000,85
1507.00000000,85
1508.00000000,89
1509.00000000,89
1510.00000000,89
1511.00000000,89
1512.00000000,89
1513.00000000,89
1514.00000000,92
1515.00000000,87
1516.00000000,89
1517.00000000,86
1518.00000000,88
1519.00000000,87
1520.00000000,86
1521.00000000,86
1522.00000000,86
1523.00000000,83
1524.00000000,79
1525.00000000,78
1526.00000000,79
1527.00000000,79
1528.00000000,79
1529.00000000,80
1530.00000000,81
1531.00000000,82
1532.00000000,81
1533.00000000,80
1534.00000000,76
1535.00000000,75
1536.00000000,78
1537.00000000,79
1538.00000000,81
1539.00000000,84
1540.00000000,85
1541.00000000,87
1542.00000000,89
1543.00000000,92
1544.00000000,90
1545.00000000,90
1546.00000000,90
1547.00000000,87
1548.00000000,87
1549.00000000,87
1550.00000000,79
1551.00000000,79
1552.00000000,74
1553.00000000,74
1554.00000000,71
1555.00000000,71
1556.00000000,72
1557.00000000,69
1558.00000000,69
1559.00000000,64
1560.00000000,65
1561.00000000,67
1562.00000000,63
1563.00000000,62
1564.00000000,62
1565.00000000,59
1566.00000000,59
1567.00000000,55
1568.00000000,55
1569.00000000,60
1570.00000000,60
1571.00000000,58
1572.00000000,59
1573.00000000,59
1574.00000000,61
1575.00000000,59
1576.00000000,59
1577.00000000,60
1578.00000000,62
1579.00000000,63
1580.00000000,65
1581.00000000,67
1582.00000000,68
1583.00000000,69
1584.00000000,69
1585.00000000,78
1586.00000000,76
1587.00000000,76
1588.00000000,78
1589.00000000,79
1590.00000000,72
1591.00000000,72
1592.00000000,72
1593.00000000,76
1594.00000000,79
1595.00000000,80
1596.00000000,80
1597.00000000,74
1598.00000000,73
1599.00000000,74
1600.00000000,74
1601.00000000,72
1602.00000000,72
1603.00000000,72
1604.00000000,72
1605.00000000,72
1606.00000000,74
1607.00000000,74
1608.00000000,78
1609.00000000,78
1610.00000000,75
1611.00000000,75
1612.00000000,78
1613.00000000,82
1614.00000000,87
1615.00000000,100
1616.00000000,100
1617.00000000,100
1618.00000000,100
1619.00000000,98
1620.00000000,98
1621.00000000,98
1622.00000000,107
1623.00000000,107
1624.00000000,115
1625.00000000,115
1626.00000000,115
1627.00000000,117
1628.00000000,113
1629.00000000,113
1630.00000000,107
1631.00000000,94
1632.00000000,97
1633.00000000,97
1634.00000000,97
1635.00000000,88
1636.00000000,88
1637.00000000,84
1638.00000000,79
1639.00000000,79
1640.00000000,78
1641.00000000,74
1642.00000000,70
1643.00000000,71
1644.00000000,72
1645.00000000,69
1646.00000000,68
1647.00000000,70
1648.00000000,70
1649.00000000,74
1650.00000000,74
1651.00000000,74
1652.00000000,78
1653.00000000,79
1654.00000000,79
1655.00000000,79
1656.00000000,81
1657.00000000,81
1658.00000000,81
1659.00000000,85
1660.00000000,85
1661.00000000,91
1662.00000000,94
1663.00000000,90
1664.00000000,92
1665.00000000,89
1666.00000000,82
1667.00000000,81
1668.00000000,78
1669.00000000,78
1670.00000000,79
1671.00000000,79
1672.00000000,78
1673.00000000,78
1674.00000000,77
1675.00000000,79
1676.00000000,79
1677.00000000,74
1678.00000000,77
1679.00000000,77
1680.00000000,80
1681.00000000,81
1682.00000000,78
1683.00000000,86
1684.00000000,92
1685.00000000,92
1686.00000000,95
1687.00000000,97
1688.00000000,97
1689.00000000,97
1690.00000000,100
1691.00000000,98
1692.00000000,98
1693.00000000,98
1694.00000000,95
1695.00000000,95
1696.00000000,94
1697.00000000,93
1698.00000000,93
1699.00000000,94
1700.00000000,90
1701.00000000,87
1702.00000000,87
1703.00000000,79
1704.00000000,82
1705.00000000,85
1706.00000000,87
1707.00000000,87
1708.00000000,87
1709.00000000,87
1710.00000000,90
1711.00000000,86
1712.00000000,91
1713.00000000,93
1714.00000000,91
1715.00000000,83
1716.00000000,77
1717.00000000,77
1718.00000000,79
1719.00000000,81
1720.00000000,84
1721.00000000,80
1722.00000000,80
1723.00000000,79
1724.00000000,80
1725.00000000,79
1726.00000000,77
1727.00000000,78
1728.00000000,76
1729.00000000,74
1730.00000000,75
1731.00000000,83
1732.00000000,83
1733.00000000,83
1734.00000000,89
1735.00000000,85
1736.00000000,86
1737.00000000,86
1738.00000000,84
1739.00000000,81
1740.00000000,80
1741.00000000,81
1742.00000000,82
1743.00000000,87
1744.00000000,83
1745.00000000,79
1746.00000000,80
1747.00000000,79
1748.00000000,78
1749.00000000,78
1750.00000000,79
1751.00000000,79
1752.00000000,79
1753.00000000,77
1754.00000000,77
1755.00000000,78
1756.00000000,80
1757.00000000,80
1758.00000000,78
1759.00000000,78
1760.00000000,81
1761.00000000,86
1762.00000000,85
1763.00000000,85
1764.00000000,87
1765.00000000,86
1766.00000000,86
1767.00000000,88
1768.00000000,88
1769.00000000,88
1770.00000000,88
1771.00000000,88
1772.00000000,87
1773.00000000,87
1774.00000000,91
1775.00000000,86
1776.00000000,76
1777.00000000,76
1778.00000000,74
1779.00000000,70
1780.00000000,67
1781.00000000,67
1782.00000000,63
1783.00000000,64
1784.00000000,65
1785.00000000,65
1786.00000000,64
1787.00000000,66
1788.00000000,67
1789.00000000,68
1790.00000000,68
1791.00000000,70
1792.00000000,70
1793.00000000,74
1794.00000000,79
1795.00000000,82
1796.00000000,82
1797.00000000,83
1798.00000000,86
1799.00000000,87
1800.00000000,86
1801.00000000,85
1802.00000000,85
1803.00000000,85
1804.00000000,85
1805.00000000,85
1806.00000000,85
1807.00000000,85
1808.00000000,86
1809.00000000,87
1810.00000000,88
1811.00000000,87
1812.00000000,86
1813.00000000,83
1814.00000000,83
1815.00000000,83
1816.00000000,82
1817.00000000,84
1818.00000000,84
1819.00000000,80
1820.00000000,79
1821.00000000,79
1822.00000000,79
1823.00000000,78
1824.00000000,74
1825.00000000,74
1826.00000000,74
1827.00000000,70
1828.00000000,67
1829.00000000,69
1830.00000000,72
1831.00000000,71
1832.00000000,69
1833.00000000,69
1834.00000000,68
1835.00000000,71
1836.00000000,73
1837.00000000,72
1838.00000000,74
1839.00000000,74
1840.00000000,75
1841.00000000,76
1842.00000000,76
1843.00000000,78
1844.00000000,78
1845.00000000,78
1846.00000000,78
1847.00000000,79
1848.00000000,80
1849.00000000,80
1850.00000000,83
1851.00000000,91
1852.00000000,93
1853.00000000,99
1854.00000000,99
1855.00000000,99
1856.00000000,98
1857.00000000,95
1858.00000000,96
1859.00000000,97
1860.00000000,97
1861.00000000,103
1862.00000000,103
1863.00000000,103
1864.00000000,101
1865.00000000,101
1866.00000000,103
1867.00000000,99
1868.00000000,98
1869.00000000,94
1870.00000000,95
1871.00000000,95
1872.00000000,98
1873.00000000,104
1874.00000000,105
1875.00000000,94
1876.00000000,94
1877.00000000,94
1878.00000000,87
1879.00000000,82
1880.00000000,81
1881.00000000,79
1882.00000000,67
1883.00000000,67
1884.00000000,62
1885.00000000,62
1886.00000000,62
1887.00000000,64
1888.00000000,64
1889.00000000,64
1890.00000000,64
1891.00000000,64
1892.00000000,61
1893.00000000,63
1894.00000000,67
1895.00000000,67
1896.00000000,68
1897.00000000,67
1898.00000000,68
1899.00000000,67
1900.00000000,67
1901.00000000,68
1902.00000000,68
1903.00000000,66
1904.00000000,68
1905.00000000,66
1906.00000000,66
1907.00000000,71
1908.00000000,73
1909.00000000,74
1910.00000000,74
1911.00000000,73
1912.00000000,74
1913.00000000,77
1914.00000000,78
1915.00000000,80
1916.00000000,89
1917.00000000,91
1918.00000000,95
1919.00000000,94
1920.00000000,94
1921.00000000,93
1922.00000000,100
1923.00000000,96
1924.00000000,97
1925.00000000,100
1926.00000000,102
1927.00000000,103
1928.00000000,103
1929.00000000,106
1930.00000000,107
1931.00000000,108
1932.00000000,104
1933.00000000,104
1934.00000000,102
1935.00000000,100
1936.00000000,100
1937.00000000,100
1938.00000000,98
1939.00000000,97
1940.00000000,96
1941.00000000,96
1942.00000000,92
1943.00000000,92
1944.00000000,92
1945.00000000,92
1946.00000000,92
1947.00000000,91
1948.00000000,91
1949.00000000,91
1950.00000000,91
1951.00000000,91
1952.00000000,92
1953.00000000,92
1954.00000000,92
1955.00000000,93
1956.00000000,94
1957.00000000,95
1958.00000000,96
1959.00000000,95
1960.00000000,94
1961.00000000,92
1962.00000000,92
1963.00000000,91
1964.00000000,91
1965.00000000,90
1966.00000000,90
1967.00000000,90
1968.00000000,89
1969.00000000,89
1970.00000000,88
1971.00000000,88
1972.00000000,85
1973.00000000,85
1974.00000000,85
1975.00000000,90
1976.00000000,90
1977.00000000,94
1978.00000000,94
1979.00000000,99
1980.00000000,104
1981.00000000,110
1982.00000000,119
1983.00000000,123
1984.00000000,122
1985.00000000,125
1986.00000000,125
1987.00000000,125
1988.00000000,125
1989.00000000,118
1990.00000000,114
1991.00000000,114
1992.00000000,109
1993.00000000,109
1994.00000000,107
1995.00000000,105
1996.00000000,105
1997.00000000,101
1998.00000000,101
1999.00000000,95
2000.00000000,86
2001.00000000,74
2002.00000000,70
2003.00000000,70
2004.00000000,64
2005.00000000,64
2006.00000000,57
2007.00000000,57
2008.00000000,55
2009.00000000,53
2010.00000000,53
2011.00000000,53
2012.00000000,55
2013.00000000,55
2014.00000000,55
2015.00000000,53
2016.00000000,53
2017.00000000,54
2018.00000000,54
2019.00000000,54
2020.00000000,56
2021.00000000,60
2022.00000000,60
2023.00000000,62
2024.00000000,60
2025.00000000,60
2026.00000000,63
2027.00000000,63
2028.00000000,65
2029.00000000,62
2030.00000000,66
2031.00000000,69
2032.00000000,70
2033.00000000,73
2034.00000000,73
2035.00000000,73
2036.00000000,73
2037.00000000,72
2038.00000000,71
2039.00000000,73
2040.00000000,74
2041.00000000,77
2042.00000000,77
2043.00000000,83
2044.00000000,82
2045.00000000,83
2046.00000000,86
2047.00000000,86
2048.00000000,85
2049.00000000,84
2050.00000000,84
2051.00000000,88
2052.00000000,89
2053.00000000,91
2054.00000000,94
2055.00000000,97
2056.00000000,97
2057.00000000,98
2058.00000000,98
2059.00000000,95
2060.00000000,91
2061.00000000,91
2062.00000000,91
2063.00000000,92
2064.00000000,92
2065.00000000,92
2066.00000000,92
2067.00000000,92
2068.00000000,92
2069.00000000,90
2070.00000000,90
2071.00000000,91
2072.00000000,91
2073.00000000,91
2074.00000000,90
2075.00000000,90
2076.00000000,86
2077.00000000,91
2078.00000000,91
2079.00000000,88
2080.00000000,88
2081.00000000,87
2082.00000000,86
2083.00000000,86
2084.00000000,86
2085.00000000,86
2086.00000000,84
2087.00000000,83
2088.00000000,82
2089.00000000,81
2090.00000000,80
2091.00000000,80
